"id","type","hostname","fqdn","probe","is_ipv4_only","ip_v4","as_v4","ip_v6","as_v6","city","country","company","nic_handle","geometry_type","latitude","longitude","tlsa_record","is_disabled","date_live","date_decommissioned","hardware_version","geom"
3244,"Anchor","ch-rbg-as3303","ch-rbg-as3303.anchors.atlas.ripe.net",7149,False,"212.243.96.78",3303,"2001:918:cafe::78",3303,"Reichenburg","CH","SWISSCOM (Schweiz) AG","","Point","47.169773","8.975433","",False,"2022-11-10 16:20:00.452296",NULL,99,"0101000020E6100000DBE044F46BF32140355F251FBB954740"
3245,"Anchor","it-tlv-as25003","it-tlv-as25003.anchors.atlas.ripe.net",7178,False,"94.188.255.2",25003,"2a02:23b8:1900::3",25003,"Tel Aviv","IL","Internet Binat","","Point","32.1099675","34.8405233","",False,"2023-02-17 14:21:50.804238",NULL,99,"0101000020E610000054837A44966B4140BB0F406A130E4040"
3247,"Anchor","us-btd-as951","us-btd-as951.anchors.atlas.ripe.net",7153,False,"23.138.8.5",951,"2602:fb51:1:1::5",951,"Bettendorf","US","ioHarbor","","Point","41.5504005","-90.4825326","",False,"2022-11-16 16:20:00.120134",NULL,99,"0101000020E61000003F106AD0E19E56C0DD99098673C64440"
3249,"Anchor","de-mun-as12437","de-mun-as12437.anchors.atlas.ripe.net",7152,False,"212.101.201.29",12437,"2a06:7880:2:2:1d::1",12437,"Münster","DE","DTS Systeme Münster GmbH","IH1102-RIPE","Point","51.9555829","7.6389448","",False,"2022-11-15 14:20:00.33191",NULL,99,"0101000020E61000000BCCAF8B478E1E40F50E5C8A50FA4940"
3255,"Anchor","de-ber-as50030","de-ber-as50030.anchors.atlas.ripe.net",7156,False,"193.111.213.213",50030,"2001:678:9c0::446:5",50030,"Berlin","DE","system.de - System & Project GmbH","SYPR-RIPE","Point","52.5020517","13.3692652","",False,"2022-11-22 14:20:00.231012",NULL,99,"0101000020E61000000F1A0B5410BD2A405B33E83A43404A40"
3256,"Anchor","sg-sin-as132337","sg-sin-as132337.anchors.atlas.ripe.net",7166,False,"103.148.239.134",132337,"2406:c140:65:6::134",132337,"Singapore","SG","Alpha Networks Solution","","Point","1.352083","103.819836","",False,"2023-01-03 14:20:00.347409",NULL,99,"0101000020E610000057056A3178F459401EA4A7C821A2F53F"
3257,"Anchor","nl-ams-as204857","nl-ams-as204857.anchors.atlas.ripe.net",7154,True,"104.167.214.51",204857,NULL,NULL,"Amsterdam","NL","BerryByte Limited","BRRY1-RIPE","Point","52.3912863","4.6654425","",True,"2022-11-18 16:20:00.269716","2023-03-31 09:32:06.340307",99,"0101000020E610000053793BC269A91240B9EF62AB15324A40"
3260,"Anchor","mx-hmo-as4493","mx-hmo-as4493.anchors.atlas.ripe.net",7233,True,"148.225.112.222",4493,NULL,NULL,"Hermosillo","MX","Universidad de Sonora","","Point","29.0841937","-110.9588742","",False,"2023-06-07 00:20:00.118845",NULL,99,"0101000020E61000009A7EE4315EBD5BC07C07E4B78D153D40"
3271,"Anchor","ir-thr-as3177-client","ir-thr-as3177-client.anchors.atlas.ripe.net",7160,True,"103.215.221.7",3177,NULL,NULL,"tehran","IR","arianet","","Point","32.427908","53.688046","",True,"2022-12-07 10:20:00.477053","2024-05-29 14:24:05.962291",99,"0101000020E610000062122EE411D84A4030D978B0C5364040"
3274,"Anchor","in-sxr-as138800","in-sxr-as138800.anchors.atlas.ripe.net",7164,False,"103.136.36.18",138800,"2406:c7c0:4::18",138800,"Srinagar","IN","Peer networks Private Limited","","Point","34.1094993","74.7448508","",False,"2022-12-31 00:20:00.40894",NULL,99,"0101000020E61000009099B0A2ABAF5240AB37B412040E4140"
3284,"Anchor","ru-mow-as13238","ru-mow-as13238.anchors.atlas.ripe.net",7165,False,"185.32.187.161",13238,"2a02:6bf:7000:a::2",13238,"Moscow","RU","Yandex LLC","","Point","55.652639","37.528861","",False,"2023-01-01 02:20:00.232146",NULL,99,"0101000020E61000009F909DB7B1C342400D8CBCAC89D34B40"
3288,"Anchor","hu-sze-as210579-client","hu-sze-as210579-client.anchors.atlas.ripe.net",7175,False,"91.227.139.106",210579,"2a13:46c1:200:1::8000",210579,"Szeged, Hungary","HU","Realio Kft.","RA11023-RIPE","Point","46.255896","20.147724","",False,"2023-02-03 14:20:00.237822",NULL,99,"0101000020E610000095D5743DD1253440AF963B33C1204740"
3291,"Anchor","ru-spp-as13238","ru-spp-as13238.anchors.atlas.ripe.net",7180,False,"185.32.187.169",13238,"2a02:6bf:7000:b::2",13238,"Saint-Petersburg","RU","Yandex LLC","","Point","59.8872283","30.3285791","",False,"2023-02-21 20:20:41.199027",NULL,99,"0101000020E61000002CA688C21D543E40F74A6AB290F14D40"
3293,"Anchor","us-tpa-as12110","us-tpa-as12110.anchors.atlas.ripe.net",7199,False,"199.47.174.227",12110,"2605:900::a435:8cff:fed6:31c2",12110,"Tampa, Florida, USA","US","Tampa Co-Op","","Point","27.9499043","-82.4585501","",False,"2023-03-31 12:20:00.127142",NULL,99,"0101000020E6100000F6C484E2589D54C06CD49EED2CF33B40"
3294,"Anchor","nl-ams-as44788","nl-ams-as44788.anchors.atlas.ripe.net",7192,False,"178.250.1.75",44788,"2a02:2638:3:102::2",44788,"Amsterdam","NL","Criteo","","Point","52.2757527","4.7431424","",True,"2023-03-23 14:21:18.207918","2024-05-29 15:54:39.480708",99,"0101000020E610000074154152FAF8124050244EDD4B234A40"
3299,"Anchor","de-lej-as200297","de-lej-as200297.anchors.atlas.ripe.net",7279,False,"194.5.240.16",200297,"2a05:1740:10:194::a",200297,"Leipzig","DE","ACS Solutions GmbH","","Point","51.3729432","12.4740086","",False,"2023-11-01 16:20:00.172575",NULL,99,"0101000020E6100000A50B5641B1F22840FFA14F9ABCAF4940"
3303,"Anchor","tr-ist-as211603","tr-ist-as211603.anchors.atlas.ripe.net",7167,False,"78.135.92.9",211603,"2a0f:4d00:1:2::1",211603,"Istanbul","TR","Virtara Group Bilisim Teknolojileri Ticaret Limited Sirketi","VGNC1-RIPE","Point","41.09989","28.7716124","",False,"2023-01-11 16:20:00.277373",NULL,99,"0101000020E61000002530E76388C53C4046990D32C98C4440"
3304,"Anchor","ru-mow-as201800","ru-mow-as201800.anchors.atlas.ripe.net",7168,True,"188.68.188.108",201800,NULL,NULL,"Moscow","RU","BIA-Technologies","BAM81-RIPE","Point","55.5739196","37.5994878","",False,"2023-01-12 02:20:00.335301",NULL,99,"0101000020E6100000EDAC2704BCCC424047448C3276C94B40"
3305,"Anchor","za-jnb-as37468","za-jnb-as37468.anchors.atlas.ripe.net",7222,False,"102.130.68.151",37468,"2c0f:f828:2:203::5",37468,"Johannesburg","ZA","Angola Cables","","Point","-26.1379476","28.197534","",False,"2023-05-19 20:20:00.316909",NULL,2,"0101000020E61000001BD9959691323C40CB8FAE8850233AC0"
3308,"Anchor","kz-plx-as21282","kz-plx-as21282.anchors.atlas.ripe.net",7209,False,"80.241.3.66",21282,"2a01:7640:0:2::2",21282,"Semey","KZ","KazNIC Organization","KA7954-RIPE","Point","50.4003951","80.2566804","",False,"2023-04-25 16:20:00.361889",NULL,99,"0101000020E61000008CE1A0736D10544044FD892540334940"
3310,"Anchor","ua-iev-as6768","ua-iev-as6768.anchors.atlas.ripe.net",7194,False,"45.14.110.106",6768,"2a01:4a60:0:1::86",6768,"Kiev","UA","EurotelPlus LLC","","Point","50.4358998","30.5000435","",False,"2023-03-25 18:20:00.376853",NULL,99,"0101000020E6100000CF13CFD902803E409EAA8C90CB374940"
3315,"Anchor","kr-sel-as3491","kr-sel-as3491.anchors.atlas.ripe.net",7172,False,"63.222.106.8",3491,"2400:8800:e016::4",3491,"Seoul","KR","PCCW Global","","Point","37.4999072","127.0373932","",False,"2023-01-23 16:20:00.34569",NULL,99,"0101000020E6100000F0C572A664C25F40798489F5FCBF4240"
3316,"Anchor","no-boo-as29695-client","no-boo-as29695-client.anchors.atlas.ripe.net",7173,False,"77.110.218.255",29695,"2a00:e08:4000:12ef::2",29695,"Bodø","NO","Atea AS","","Point","67.2756104","14.4589785","",False,"2023-01-25 16:20:00",NULL,99,"0101000020E61000006022DE3AFFEA2C40009CCD99A3D15040"
3320,"Anchor","uk-pet-as48070","uk-pet-as48070.anchors.atlas.ripe.net",7174,False,"94.126.239.59",48070,"2a11:5700:100:1a::30c",48070,"Peterborough","GB","DSM Group","AR17612-RIPE","Point","52.5543123","-0.3909045","",False,"2023-01-30 14:20:00",NULL,99,"0101000020E6100000A8FDD64E9404D9BFA12298B4F3464A40"
3323,"Anchor","it-trs-as204471","it-trs-as204471.anchors.atlas.ripe.net",7181,False,"77.37.29.7",204471,"2a12:d8c0:105a:9001::7",204471,"Trieste","IT","2S Computers / Karsolink","KTR11-RIPE","Point","45.7088319","13.7335238","",False,"2023-02-23 18:20:00.381858",NULL,99,"0101000020E6100000E0AC776E90772B40476EF200BBDA4640"
3334,"Anchor","at-klu-as34785","at-klu-as34785.anchors.atlas.ripe.net",7182,False,"80.80.254.254",34785,"2a01:af80:fe80:666::1",34785,"Klagenfurt","AT","Stadtwerke Klagenfurt AG","SN1300-RIPE","Point","46.6174626","14.3154684","",False,"2023-02-24 16:20:00",NULL,2,"0101000020E6100000C8D7F91285A12C4067C0B403094F4740"
3341,"Anchor","ch-sgg-as13030-client","ch-sgg-as13030-client.anchors.atlas.ripe.net",7197,False,"45.131.252.71",13030,"2a11:8b80:1000:1::d",13030,"Gais","CH","gridscale.io","","Point","47.358494","9.4491833","",False,"2023-03-28 06:20:00.220157",NULL,99,"0101000020E610000097D17E5AFBE52240F7E7A221E3AD4740"
3342,"Anchor","de-fra-as24840-client","de-fra-as24840-client.anchors.atlas.ripe.net",7196,False,"138.124.150.83",24840,"2001:67c:83c:0:ffff::c",24840,"Frankfurt","DE","gridscale.io","","Point","50.0988483","8.6319545","",False,"2023-03-27 22:20:00.232983",NULL,99,"0101000020E6100000BD1E4C8A8F432140F2E1A30FA70C4940"
3343,"Anchor","at-vie-as207143-client","at-vie-as207143-client.anchors.atlas.ripe.net",7183,False,"185.229.88.69",207143,"2a11:8b81:1000:1::21",207143,"Vienna","AT","gridscale.io","","Point","48.1780466","16.3649629","",False,"2023-03-07 14:20:00.371597",NULL,99,"0101000020E6100000D9C067356E5D3040FE14223BCA164840"
3345,"Anchor","us-dal-as33696-client","us-dal-as33696-client.anchors.atlas.ripe.net",7177,False,"216.122.175.58",33696,"2602:fed2:7307:1025::1ca:eb28",33696,"Dallas","US","Yuzhen Network Inc.","NA7916-RIPE","Point","32.7766642","-96.7969879","",False,"2023-02-16 14:21:48.535157",NULL,99,"0101000020E6100000B27389D9013358C0AC7C85BB69634040"
3349,"Anchor","ca-ott-as52210","ca-ott-as52210.anchors.atlas.ripe.net",7179,False,"23.130.139.89",52210,"2602:fcd3:1:1::1a",52210,"Ottawa","CA","Accuris Technologies Ltd.","","Point","45.3402388","-75.9101508","",False,"2023-02-20 16:21:48.797336",NULL,99,"0101000020E6100000681B24E93FFA52C0476AEBF18CAB4640"
3355,"Anchor","sg-sin-as37468","sg-sin-as37468.anchors.atlas.ripe.net",7219,False,"102.219.127.20",37468,"2804:3674::400:203",37468,"Singapore","SG","Angola Cables","","Point","1.4288216","103.7994692","",False,"2023-05-11 18:20:00.26305",NULL,99,"0101000020E6100000320ADD802AF359402418BD0974DCF63F"
3357,"Anchor","de-dus-as41047","de-dus-as41047.anchors.atlas.ripe.net",7268,False,"87.237.165.29",41047,"2a0e:a6c1:0:2100:87:237:165:29",41047,"Dusseldorf","DE","MLaB","HA3937-RIPE","Point","51.2670946","6.8174322","",False,"2023-10-15 22:20:00.216109",NULL,99,"0101000020E610000011CA56F20C451B4017F8E52730A24940"
3364,"Anchor","us-sea-as396163","us-sea-as396163.anchors.atlas.ripe.net",7303,True,"166.0.65.4",396163,NULL,NULL,"Seattle, WA","US","Cytracom","","Point","47.4407481","-122.2563188","",False,"2024-01-05 16:20:00.314095",NULL,99,"0101000020E610000066D6F78667905EC017A3096F6AB84740"
3365,"Anchor","fi-hel-as208722","fi-hel-as208722.anchors.atlas.ripe.net",7185,False,"185.32.187.165",208722,"2a02:6bf:7000:c::2",208722,"Helsinki","FI","Global DC Oy","","Point","60.1698557","24.938379","",False,"2023-03-10 16:20:00.431999",NULL,99,"0101000020E6100000D1402C9B39F038400445E2D4BD154E40"
3366,"Anchor","nl-ams-as208722","nl-ams-as208722.anchors.atlas.ripe.net",7190,False,"45.87.135.254",208722,"2a02:6bf:7000:e::2",208722,"Amsterdam","NL","Global DC Oy","","Point","52.3675734","4.9041389","",False,"2023-03-22 02:20:00.377319",NULL,99,"0101000020E6100000692A7A96D69D134094F029A50C2F4A40"
3367,"Anchor","us-abn-as208722","us-abn-as208722.anchors.atlas.ripe.net",7187,False,"45.87.135.250",208722,"2a02:6bf:7000:f::2",208722,"Ashburn","US","Global DC Oy","","Point","39.0437567","-77.4874416","",False,"2023-03-14 04:20:00.365651",NULL,99,"0101000020E61000006FAD403E325F53C08EBDCDD199854340"
3368,"Anchor","sg-sin-as208722","sg-sin-as208722.anchors.atlas.ripe.net",7186,False,"45.87.135.252",208722,"2a02:6bf:7000:10::2",208722,"Singapure","SG","Global DC Oy","","Point","1.352083","103.819836","",False,"2023-03-13 16:20:00.315",NULL,99,"0101000020E610000057056A3178F459401EA4A7C821A2F53F"
3369,"Anchor","de-fra-as208722","de-fra-as208722.anchors.atlas.ripe.net",7184,False,"185.32.187.206",208722,"2a02:6bf:7000:d::2",208722,"Frankfurt am Main","DE","Global DC Oy","","Point","50.1109221","8.6821267","",False,"2023-03-08 14:20:00.32472",NULL,99,"0101000020E6100000F174F8B53F5D2140ABF303B2320E4940"
3373,"Anchor","kh-pnh-as45498","kh-pnh-as45498.anchors.atlas.ripe.net",7191,False,"117.20.118.21",45498,"2401:9700:3000:1::4",45498,"Phnom Penh","KH","Smart Axiata","RSNA3-RIPE","Point","11.5376523","104.9235347","",False,"2023-03-22 10:20:00.3252",NULL,99,"0101000020E6100000284E49311B3B5A40053D8A2947132740"
3375,"Anchor","nl-ams-as59642","nl-ams-as59642.anchors.atlas.ripe.net",7188,False,"84.32.189.210",59642,"2a02:ae01:0:1::3",59642,"Amsterdam","NL","Cherry Servers","CN4113-RIPE","Point","52.3554902","4.9556577","",False,"2023-03-16 10:20:00.321202",NULL,99,"0101000020E6100000ACAE9EEE97D213403586EFB3802D4A40"
3376,"Anchor","se-sto-as12552","se-sto-as12552.anchors.atlas.ripe.net",7189,False,"83.145.23.2",12552,"2a00:d91:2:9::2",12552,"Stockholm","SE","GlobalConnect AB","IR514-RIPE","Point","59.4070578","17.8352941","",False,"2023-03-20 14:20:00.117917",NULL,99,"0101000020E6100000B00A8AD5D5D53140754A51781AB44D40"
3377,"Anchor","fr-lio-as56987","fr-lio-as56987.anchors.atlas.ripe.net",7320,False,"5.180.57.81",56987,"2a0c:3d00:3::13",56987,"Lyon,","FR","ABACLOUDA","","Point","45.7224804","4.8628788","",False,"2024-02-26 16:20:00.219518",NULL,99,"0101000020E61000009BA50980967313402100DD3C7ADC4640"
3385,"Anchor","us-pil-as59678","us-pil-as59678.anchors.atlas.ripe.net",7193,False,"23.148.232.6",59678,"2602:fa9b:100:1::6",59678,"Piscataway","US","SYSTEM36 LLC","SL14840-RIPE","Point","40.5569046","-74.4847346","",False,"2023-03-25 10:20:00.293478",NULL,99,"0101000020E6100000568F45E4059F52C0F9FE61A648474440"
3387,"Anchor","ae-dxb-as3491","ae-dxb-as3491.anchors.atlas.ripe.net",7198,False,"63.222.248.5",3491,"2400:8800:e011::5",3491,"Dubai","AE","PCCW Global","","Point","25.0236107","55.1864589","",False,"2023-03-30 10:20:00.13338",NULL,99,"0101000020E610000029C69EE2DD974B40EE55D0590B063940"
3389,"Anchor","pl-bia-as41931","pl-bia-as41931.anchors.atlas.ripe.net",7249,True,"77.46.127.110",41931,NULL,NULL,"Bialystok","PL","Euronet Norbert Saniewski Spolka Jawna","","Point","53.129469","23.0941614","",False,"2023-07-31 18:20:00.328083",NULL,99,"0101000020E6100000AB8B25F61A183740446CB07092904A40"
3390,"Anchor","nl-ams-as60841","nl-ams-as60841.anchors.atlas.ripe.net",7201,True,"104.167.214.46",60841,NULL,60841,"Amsterdam","NL","BerryByte Limited","BRRY1-RIPE","Point","52.3924715","4.6637487","",False,"2023-04-03 08:21:47.697059",NULL,99,"0101000020E6100000D10C3DBDADA71240588E90813C324A40"
3391,"Anchor","uk-lon-as60841","uk-lon-as60841.anchors.atlas.ripe.net",7200,True,"128.254.225.68",60841,NULL,60841,"London","GB","BerryByte Limited","BRRY1-RIPE","Point","51.4945997","-0.0182725","",False,"2023-04-01 06:22:58.538792",NULL,99,"0101000020E6100000D925AAB706B692BF430E000B4FBF4940"
3392,"Anchor","fr-par-as44788","fr-par-as44788.anchors.atlas.ripe.net",7202,False,"178.250.7.79",44788,"2a02:2638:d:102::2",44788,"Paris","FR","Criteo","","Point","48.8566801","2.3851152","",False,"2023-04-04 22:21:14.606066",NULL,99,"0101000020E61000003D8A2947B714034027518AB1A76D4840"
3393,"Anchor","de-lwr-as9022-client","de-lwr-as9022-client.anchors.atlas.ripe.net",7208,False,"188.94.96.182",9022,"2a00:e58:0:1a::2",9022,"Ludwigshafen am Rhein","DE","TWL-KOM GmbH","HT611-RIPE","Point","49.4864026","8.4211817","",False,"2023-04-21 10:20:00.230112",NULL,99,"0101000020E6100000ED58B620A5D720403DD8BD7042BE4840"
3394,"Anchor","us-dal-as60841","us-dal-as60841.anchors.atlas.ripe.net",7206,True,"104.167.215.167",60841,NULL,60841,"Dallas","US","BerryByte Limited","BRRY1-RIPE","Point","32.8379029","-96.8784099","",False,"2023-04-08 22:20:00",NULL,99,"0101000020E6100000E33E28DE373858C09E5CF866406B4040"
3398,"Anchor","us-mkc-as61977","us-mkc-as61977.anchors.atlas.ripe.net",7204,False,"192.209.63.19",61977,"2a13:1500:79f::e",61977,"Kansas City","US","Path Global UK Limited","AR68585-RIPE","Point","39.1373431","-94.5777582","",True,"2023-04-08 04:20:00.129938","2023-05-31 08:48:35.488663",99,"0101000020E6100000BC7F87FDF9A457C0676A6D7594914340"
3401,"Anchor","au-mel-as54681","au-mel-as54681.anchors.atlas.ripe.net",7203,False,"23.133.248.170",54681,"2602:fba2:5:9::170",54681,"Melbourne, Australia","AU","Rose Telecom","","Point","-37.8016693","144.8929499","",True,"2023-04-06 14:20:59","2023-04-12 12:59:55",99,"0101000020E6100000ED2EAB0B931C624086DA80199DE642C0"
3402,"Anchor","us-chi-as204770","us-chi-as204770.anchors.atlas.ripe.net",7205,False,"84.32.130.43",204770,"2a02:ae02:0:1::3",204770,"Chicago","US","Cherry Servers","CN4113-RIPE","Point","41.8625501","-87.6409664","",False,"2023-04-08 12:20:00",NULL,99,"0101000020E61000006E75EF9705E955C0AD54AB0A68EE4440"
3410,"Anchor","mk-gvl-as211450","mk-gvl-as211450.anchors.atlas.ripe.net",7212,False,"95.86.44.5",211450,"2a10:e340:2:0:dc:18ff:fef2:ca43",211450,"Gevgelija","MK","Spider","","Point","41.1451892","22.4997467","",False,"2023-05-05 02:20:00.381178",NULL,99,"0101000020E6100000AFC85466EF7F3640BFDD488F95924440"
3413,"Anchor","mu-qbe-as328699","mu-qbe-as328699.anchors.atlas.ripe.net",7207,False,"102.222.106.178",328699,"2c0f:e8f8:2000:233::346:c6b7",328699,"Quatre Bornes","MU","cloud.mu","","Point","-20.2452272","57.4918101","",False,"2023-04-18 16:20:52.140539",NULL,99,"0101000020E6100000D7AB23A2F3BE4C40F316B435C73E34C0"
3414,"Anchor","kz-aau-as29555","kz-aau-as29555.anchors.atlas.ripe.net",7235,False,"81.211.206.25",29555,"2a03:32c0:e009::25",29555,"Aktau","KZ","Tele2 Kazakhstan","IC4801-RIPE","Point","43.6588079","51.1974563","",False,"2023-06-14 12:20:00.308611",NULL,99,"0101000020E6100000D0717F3F46994940586C38D153D44540"
3417,"Anchor","rs-ini-as13303","rs-ini-as13303.anchors.atlas.ripe.net",7213,False,"160.99.1.254",13303,"2001:4170:2801::254",13092,"Nis","RS","University of Niš","","Point","43.3230705","21.8931503","",False,"2023-05-08 16:20:00.443149",NULL,99,"0101000020E61000009FE9807FA5E43540B4E6C75F5AA94540"
3420,"Anchor","cz-prg-as25248","cz-prg-as25248.anchors.atlas.ripe.net",7211,False,"84.244.76.247",25248,"2a02:a40:0:9d09::247",25248,"Prague","CZ","CRA","CRA37-RIPE","Point","50.0807699","14.3765413","",False,"2023-05-04 18:20:00.125543",NULL,99,"0101000020E6100000C82F7205CAC02C40278007AB560A4940"
3427,"Anchor","ua-iev-as43418","ua-iev-as43418.anchors.atlas.ripe.net",7214,True,"91.197.51.187",43418,NULL,NULL,"Kyiv","UA","Pryama Mova Tov.","ANCC2-RIPE","Point","50.435779","30.500155","",False,"2023-05-09 12:20:00.299884",NULL,99,"0101000020E61000004EEE77280A803E404CA4349BC7374940"
3428,"Anchor","md-kiv-as200019","md-kiv-as200019.anchors.atlas.ripe.net",7217,False,"176.123.0.197",200019,"2001:678:6d4:feed::197",200019,"Chisinau","MD","AlexHost SRL","","Point","46.9896135","28.859303","",False,"2023-05-10 20:20:00.298729",NULL,99,"0101000020E6100000CD5A0A48FBDB3C400D17B9A7AB7E4740"
3429,"Anchor","au-per-as1221","au-per-as1221.anchors.atlas.ripe.net",7262,False,"203.41.0.254",1221,"2001:8000:2222:ff00::2",1221,"Perth","AU","Telstra Limited","","Point","-31.9510407","115.8578293","",False,"2023-09-21 12:20:00.216595",NULL,99,"0101000020E61000003D43DDACE6F65C403AAA3F6777F33FC0"
3433,"Anchor","us-nky-as1003","us-nky-as1003.anchors.atlas.ripe.net",7215,False,"23.143.82.14",1003,"2602:fc26:12:1::11",1003,"North Kansas City, Missouri, United States","US","andrewnet LLC","","Point","39.1373431","-94.5777582","",False,"2023-05-09 20:20:00",NULL,99,"0101000020E6100000BC7F87FDF9A457C0676A6D7594914340"
3435,"Anchor","at-vie-as35492","at-vie-as35492.anchors.atlas.ripe.net",7216,False,"78.41.116.136",35492,"2a02:60:1:500::136",35492,"Vienna","AT","FunkFeuer Wien - Verein zur Foerderung freier Netze","","Point","48.1780466","16.3649629","",False,"2023-05-10 10:20:00",NULL,99,"0101000020E6100000D9C067356E5D3040FE14223BCA164840"
3436,"Anchor","de-fra-as197071-client","de-fra-as197071-client.anchors.atlas.ripe.net",7218,False,"193.25.201.76",197071,"2a05:bec0:46:2::76",197071,"Frankfurt","DE","Nerdscave","","Point","50.1223758","8.7447171","",False,"2023-05-11 10:20:00",NULL,2,"0101000020E61000003F8B4A8F4B7D214032699D02AA0F4940"
3439,"Anchor","nl-ede-as200995","nl-ede-as200995.anchors.atlas.ripe.net",7220,False,"212.72.236.67",200995,"2001:7bb:1000::67",200995,"Ede","NL","BIT","BIT-RIPE","Point","52.0274282","5.6242664","",False,"2023-05-12 04:20:00",NULL,99,"0101000020E610000074F7EFB03F7F16407CFE6AC482034A40"
3443,"Anchor","us-sea-as7752","us-sea-as7752.anchors.atlas.ripe.net",7221,False,"209.189.223.8",7752,"2604:5000:0:1::8",7752,"Seattle, WA, USA","US","Threshold Communications Inc.","","Point","47.6143474","-122.3388835","",False,"2023-05-19 10:20:00.279217",NULL,99,"0101000020E6100000DB696B44B0955EC0FAB083EFA2CE4740"
3445,"Anchor","cz-prg-as25192","cz-prg-as25192.anchors.atlas.ripe.net",7223,False,"217.31.202.22",25192,"2001:1488:ffff::22",25192,"Prague","CZ","CZ.NIC","CZ-RIPE","Point","50.08103","14.451122","",False,"2023-05-23 08:20:00",NULL,99,"0101000020E610000021037976F9E62C4058FFE7305F0A4940"
3446,"Anchor","us-grh-as54316","us-grh-as54316.anchors.atlas.ripe.net",7224,False,"23.175.209.11",54316,"2602:fcad:2::11",54316,"Greenwich, CT","US","AP Foundation","","Point","41.0236718","-73.6282168","",False,"2023-05-23 20:20:00",NULL,99,"0101000020E61000000FB33CB4346852C0326B73AD07834440"
3447,"Anchor","at-vie-as29287-client","at-vie-as29287-client.anchors.atlas.ripe.net",7225,False,"213.143.120.118",29287,"2a00:98c0:7:14f::118",29287,"Vienna","AT","IES Institut für Elektrotechnik und Sicherheitswesen Ziviltechniker GmbH","","Point","48.1526663","16.2948981","",False,"2023-05-25 06:20:00.161943",NULL,99,"0101000020E61000000D271F717E4B3040C5D9BE918A134840"
3448,"Anchor","us-fnc-as35008","us-fnc-as35008.anchors.atlas.ripe.net",7227,False,"23.153.56.30",35008,"2602:2d5:4:103::30",35008,"Fremont","US","Kerfuffle, LLC","KTR12-RIPE","Point","37.4716231","-121.9191181","",False,"2023-05-26 12:20:00.368929",NULL,99,"0101000020E6100000592AB9D4D27A5EC0E2444F255EBC4240"
3449,"Anchor","lu-bet-as49703","lu-bet-as49703.anchors.atlas.ripe.net",7226,False,"89.116.135.200",49703,"2a13:f700:3005::c8:1",49703,"Bettembourg","LU","CONSULTIC SRL","","Point","49.5047683","6.1127634","",False,"2023-05-25 14:20:00",NULL,99,"0101000020E61000003ABEAC3F787318405D47663F9CC04840"
3450,"Anchor","nl-utc-as200232","nl-utc-as200232.anchors.atlas.ripe.net",7231,False,"194.31.131.71",200232,"2a13:6ec0:e001:82:71::",200232,"Utrecht","NL","CyberNetworks","CYBN-RIPE","Point","52.0940535","5.0130136","",False,"2023-05-31 00:20:00.260273",NULL,2,"0101000020E6100000E79CE96F530D14408449F1F1090C4A40"
3451,"Anchor","uk-csh-as201115","uk-csh-as201115.anchors.atlas.ripe.net",7359,False,"45.157.175.37",201115,"2a13:3840:0:76::37",201115,"Chesham","GB","Pylon One Ltd","NOC363-RIPE","Point","51.6988129","-0.6097349","",False,"2024-06-05 12:20:00.426532",NULL,99,"0101000020E6100000C55AD7C3F282E3BFEFC27BB372D94940"
3452,"Anchor","us-hio-as212317-client","us-hio-as212317-client.anchors.atlas.ripe.net",7229,False,"5.78.42.194",212317,"2a01:4ff:1f0:e419::",212317,"Hillsboro, OR","US","Nerdscave","","Point","45.5596133","-122.9397942","",False,"2023-05-27 22:20:00",NULL,99,"0101000020E61000001C7E929625BC5EC00DF49A68A1C74640"
3453,"Anchor","us-qas-as213230-client","us-qas-as213230-client.anchors.atlas.ripe.net",7228,False,"5.161.76.20",213230,"2a01:4ff:f0:bbf7::",213230,"Ashburn","US","Nerdscave","","Point","39.0176685","-77.4655271","",False,"2023-05-27 12:20:00",NULL,99,"0101000020E6100000B6792D32CB5D53C0AED51EF642824340"
3455,"Anchor","tw-txg-as202525","tw-txg-as202525.anchors.atlas.ripe.net",7230,False,"103.123.217.253",202525,"2001:67c:c00::2",202525,"Taichung","TW","Chun Ming Ou","","Point","24.1477358","120.6736482","",True,"2023-05-30 12:20:00.311264","2024-05-29 15:55:24.267381",99,"0101000020E61000009800570D1D2B5E40CA726D03D2253840"
3458,"Anchor","za-cpt-as328829","za-cpt-as328829.anchors.atlas.ripe.net",7313,False,"102.220.178.25",328829,"2c0f:6a00:50::25",328829,"Cape Town","ZA","Vumatel","VE1459-RIPE","Point","-33.9073975","18.6790414","",False,"2024-02-05 14:20:00.213328",NULL,99,"0101000020E61000004BA13DA8D5AD3240707CED9925F440C0"
3460,"Anchor","ua-zua-as31272","ua-zua-as31272.anchors.atlas.ripe.net",7232,False,"217.77.210.42",31272,"2a00:bc00:100:313::2",31272,"Mykolayiv","UA","Wildpark ISP","","Point","46.9653509","31.9596528","",False,"2023-06-05 18:20:00",NULL,99,"0101000020E6100000CC834FCEABF53F400355489E907B4740"
